1516908437	2013	computer science	2	202.90377218529767	-0.0005547337278106509
1517035506	2012	computer science	3	6839.391906110141	nan
1517057313	2008	computer science	2	0	-0.00395778364116095
1517071433	2016	computer science	2	0	0.0
1517398983	2012	computer science	4	0	-0.0006325110689437065
1517508454	2011	computer science	3	0	0.00037360232700877965
1517508874	2014	computer science	3	1766.5202137351278	-0.05263157894736842
1517634959	2016	computer science	3	2172.0408650609093	-0.0009071666162685213
1518484552	2015	computer science	3	0	0.0009208103130755065
1518550807	1998	computer science	4	0	0.020689655172413793
1518774065	2012	computer science	2	0	0.008547008547008548
1518917911	2004	computer science	3	0	-0.00019120458891013384
1519006702	2013	computer science	3	4723.991963903164	nan
1519012317	2012	computer science	5	0	0.002380952380952381
1519115557	2003	computer science	2	0	-0.0034266133637921186
1519117689	2012	computer science	6	3906.9108637633553	-0.023483365949119372
1520302877	2015	computer science	5	5071.32790321052	nan
1521129572	2012	computer science	4	722.853420395134	-0.020123839009287926
1521352487	2013	computer science	2	115.86299482606536	nan
1521620446	2010	computer science	4	0	nan
1521769227	2014	computer science	3	0	nan
1521880507	2012	computer science	2	0	-0.0033444816053511705
1521891205	2013	computer science	2	0	nan
1521979079	2010	computer science	3	459.7865089634538	nan
1522074980	2015	computer science	4	7782.115159205314	-7.06713780918728e-05
1522128560	2014	computer science	3	0	0.1111111111111111
1522205058	2012	computer science	2	0	-0.004098360655737705
1522301498	2014	computer science	2	5979.599154618211	0.3419236392071533
1522378257	2015	computer science	3	0	-0.017391304347826087
1523072039	2018	computer science	3	5509.200203149353	-0.00046871338176704945
1523193233	2013	computer science	2	0	-0.0008003841844085161
1523296404	2013	computer science	3	2779.0096780665267	0.0026147098515519568
1524153676	2012	computer science	2	0	-0.0002691186364655752
1524218577	2003	computer science	2	2777.3130661351947	0.023529411764705882
1524438555	2013	computer science	3	282.83077975511367	-0.0008841732979664014
1524890453	2013	computer science	2	0	nan
1525115023	2015	computer science	2	0	nan
1525569154	2014	computer science	4	4748.692191583356	nan
1525612270	2014	computer science	3	4597.480482742222	0.0033613445378151263
1525701510	2013	computer science	4	796.1045964387334	nan
1525709103	2011	computer science	2	273.0007790447239	nan
1525838401	2007	computer science	3	0	-0.0006805035726437564
1525961042	2015	computer science	7	0	-0.005916770758004076
1525984028	2012	computer science	4	0	0.0003544842254519674
1526038537	2013	computer science	4	0	0.001277139208173691
1526096287	2013	computer science	2	0	0.014617368873602751
1526331958	2015	computer science	2	0	0.007194244604316547
1526513203	2016	computer science	4	0	-0.000611193573736139
1526940914	2014	computer science	3	4427.88076297312	0.0003913894324853229
1527824420	2010	computer science	3	0	nan
1528269269	2013	computer science	4	378.77122564576	-0.0019712756969867645
1528469369	2014	computer science	6	5118.332636025579	0.015151515151515152
1528519380	2012	computer science	3	2760.4747454485	0.0017331022530329288
1529083614	2013	computer science	2	0	-0.00011100891242982651
1529545410	2012	computer science	3	166.71537410364368	nan
1529566444	2010	computer science	3	0	nan
1529834497	2015	computer science	5	0	0.009746588693957114
1530063225	2011	computer science	3	6428.746437298522	nan
1530071549	2015	computer science	6	3077.6998908854434	0.00013423719712732398
1530114379	2014	computer science	3	0	0.001644736842105263
1530325447	2014	computer science	4	1027.3651518985323	-0.00045045045045045046
1530390570	2014	computer science	3	1653.5633355202117	-9.258830609693995e-05
1530874483	2014	computer science	6	0	nan
1531022612	2013	computer science	2	0	nan
1531442564	2009	computer science	2	10925.981234773795	0.06666666666666667
1531643234	2013	computer science	3	7981.402135748088	2.3614981344164738e-05
1531742154	2015	computer science	6	4053.0875948345924	-0.006510416666666667
1531762922	2016	computer science	4	7439.3106963947275	-0.00031826861871419476
1531856759	2008	computer science	3	0	-0.011235955056179775
1532303990	2015	computer science	2	0	-0.000415915707749896
1532457925	2015	computer science	3	6365.483902387783	0.00016273393002441008
1532530902	2014	computer science	3	0	-0.0013042060645582002
1532634507	2011	computer science	3	4843.717683276489	-0.0010012237178774056
1532912801	2014	computer science	4	0	nan
1533049312	2015	computer science	2	0	0.02127659574468085
1533547788	2012	computer science	4	0	nan
1533682968	2019	computer science	5	2352.230728103539	0.0011389521640091116
1533950938	2017	computer science	3	577.3352413103047	-0.0005361930294906167
1534162064	2013	computer science	3	171.27199475991486	-0.011612903225806452
1534503681	2011	computer science	3	0	nan
1534589270	2014	computer science	3	0	nan
1535021727	2013	computer science	4	0	0.0017543859649122807
1535102534	2015	computer science	3	325.769221967713	-0.012254901960784314
1535218709	2011	computer science	2	0	nan
1535358336	2016	computer science	4	5223.80753360447	-0.002718622564567286
1535454919	2012	computer science	2	0	0.0
1535487433	2010	computer science	4	165.9161100134784	0.002304147465437788
1535554606	2013	computer science	2	0	-0.003367003367003367
1535779992	2000	computer science	2	0	3.003453972067878e-05
1535882708	2015	computer science	4	6036.730290557191	nan
1536258751	2002	computer science	2	0	0.014501510574018127
1536342731	2014	computer science	5	0	-0.00087527352297593
1536914532	2005	computer science	2	0	nan
1537085733	2010	computer science	4	244.15868815648832	0.00021510002151000216
1537114924	2014	computer science	2	8996.557085776729	0.0
1537698211	2015	computer science	4	4.638741792494641	-0.0008299381318847141
1537705865	2007	computer science	3	9039.785703320389	nan
1537750720	2015	computer science	2	0	0.0
1538237237	2016	computer science	5	300.0345673899504	-0.001038691249026227
1538382614	2012	computer science	3	6140.154233117481	0.0020768431983385254
1538861605	2012	computer science	2	0	0.3333333333333333
1539311325	2015	computer science	2	12485.078299861374	-0.00013333333333333334
1539321730	2014	computer science	7	725.1243238444109	-0.012422360248447204
1539890980	2015	computer science	4	1840.1424470628065	0.0
1539966261	2010	computer science	2	0	-0.0038461538461538464
1540574380	2013	computer science	3	0	-0.000966183574879227
1540630895	2013	computer science	3	0	0.002320185614849188
1540738290	2012	computer science	4	0	-0.0015174506828528073
1541089782	2015	computer science	3	121.00968717619276	-0.0033038473835660235
1541165948	2012	computer science	2	1779.9320350627613	nan
1541228177	2009	computer science	8	1316.0229549943167	0.0023752969121140144
